PG.ProteinGroups,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Q9D0R2,57.56985474,49.66748047,36.59584045,92.569664,39.29024506,59.11890411,37.47934723,Filtered
Q9D0S9,470.8282776,231.5589905,460.8702698,158.3987579,439.2563171,233.5440826,478.5979919,454.8489685
Q9D0T1,63.65510941,132.1072083,42.85433578,121.8250656,52.20470047,117.1939163,50.05370712,Filtered
Q9D0W5,10.91915989,12.2238102,7.400289536,11.49029446,9.556002617,12.1921196,8.375769615,Filtered
Q9D154,37.72555923,63.16843033,46.51107025,120.3875885,37.89332199,44.94761276,46.15445709,Filtered
Q9D172,697.9708252,277.5906067,702.543457,161.9273071,739.5135498,310.0621338,630.2867432,Filtered
Q9D187,6.233664036,28.20611,Filtered,8.841536522,3.272475243,6.153241158,5.512526512,Filtered
Q9D1A2,585.942749,665.6843872,635.3931885,326.2252197,596.3875122,599.4678955,678.8840332,620.0645142
Q9D1B1,Filtered,13.90362644,1.400911093,14.42537308,6.512412071,18.92347336,Filtered,Filtered
Q9D1B9,40.69368744,14.25777626,21.46395874,22.89179802,34.07520294,28.6242733,24.26404381,Filtered
Q9D1C8,6.583561897,3.500662327,7.832473755,8.217967033,4.605463982,7.216688633,Filtered,Filtered
Q9D1D4,50.99779892,89.00803375,53.35337448,96.96731567,50.04214478,60.70339584,43.89889908,Filtered
Q9D1E6,27.5257206,35.38077927,24.84743881,28.22017097,19.55791664,26.62694168,25.10904503,Filtered
Q9D1F9,6.715578556,3.354695797,7.180427551,4.478368282,8.454417229,3.212197781,3.810817719,Filtered
Q9D1G1,94.47053528,120.9602966,90.27458191,70.64176178,122.6965408,97.31209564,90.49517059,Filtered
Q9D1H8,13.859828,11.68490505,11.66194534,3.688087702,13.4829073,14.68260956,17.74585533,Filtered
Q9D1I2,12.481287,12.53779411,7.844047546,4.32021904,13.48541832,6.662838936,14.55106449,Filtered
Q9D1I5,77.41268158,43.80012512,63.58138657,22.9082756,99.44533539,37.30224991,65.44298553,Filtered
Q9D1I6,9.121220589,9.945065498,6.756598473,8.150854111,4.475745678,5.912246227,9.02011776,Filtered
Q9D1J1,9.896334648,27.03956604,17.62953186,19.80418777,10.17094994,19.9309082,7.782043457,Filtered
Q9D1J3,33.83985901,61.25947189,27.85658455,73.77241516,29.06388474,62.95874405,35.03678513,Filtered
Q9D1K2,57.7141037,56.37337875,68.93662262,48.68991852,71.59695435,43.23223114,62.32350922,Filtered
Q9D1L9,11.81568623,20.49776649,14.8233242,16.89461136,9.475412369,18.69266319,14.87539577,Filtered
Q9D1M0,50.82778931,18.15231323,31.58602333,48.82521439,33.5813446,37.52244186,31.08104706,Filtered
Q9D1M7,10.52703381,4.360468388,Filtered,6.139680862,4.10850811,11.38412285,Filtered,Filtered
Q9D1N9,15.98060989,13.23598099,14.55854797,18.71954536,18.73776436,17.65644264,12.39968777,Filtered
Q9D1P4,19.91856384,18.47995758,18.55668068,28.55267906,14.89794159,18.27479553,14.68243885,Filtered
Q9D1Q4,9.453109741,6.180899143,11.31659985,10.55565071,6.949777603,7.306150436,5.456223011,Filtered
Q9D1Q6,52.61288071,56.23421097,53.50053406,79.76318359,37.77607727,61.18839645,51.98595047,Filtered
Q9D1R9,651.2789917,396.3088074,514.4952393,874.7255859,460.1570129,584.3355103,527.1973877,Filtered
Q9D287,9.256056786,10.93777084,10.58364964,16.49465179,7.88213253,16.13273048,8.446529388,Filtered
Q9D2G2,1497.504517,1364.004883,1759.165649,2005.52417,1749.035034,977.2997437,1448.031128,Filtered
Q9D2M8,12.84412479,10.43063068,5.338656902,13.0141573,9.485441208,5.203494072,7.221819878,Filtered
Q9D2N9,2.270335913,5.281600952,9.526161194,13.54495621,7.350858688,10.80215836,8.467474937,Filtered
Q9D2R0,145.205658,50.5110817,161.4828796,56.47236633,166.7938995,43.1218605,160.2162628,Filtered
Q9D2R6,124.4565048,59.15642166,131.5492096,42.88467026,125.3097763,69.01319122,103.6933365,Filtered
Q9D2V7,17.72665787,24.05870247,18.06274033,21.12534332,13.36543179,22.62258911,21.37911606,Filtered
Q9D312,Filtered,67.72245789,Filtered,145.3813324,3243.019287,195.4276123,Filtered,Filtered
Q9D338,5.837077618,3.23940587,7.725928783,5.086880207,4.932255745,3.023986816,5.954277992,Filtered
Q9D3D9,780.1571655,432.2399292,830.7631836,531.5365601,787.0477905,383.0647583,741.593811,Filtered
Q9D404,19.05345917,10.72995186,15.56932449,6.00645256,15.35720921,11.95436287,14.38955688,Filtered
Q9D4H1,7.246973515,13.68089199,8.457895279,15.32850647,10.6674509,7.838769436,7.567602634,Filtered
Q9D517,12.6130619,13.44517422,15.39242458,7.701079369,20.64964485,11.98894978,11.58285904,Filtered
Q9D554,22.87538338,43.34487534,16.84101486,45.31985092,19.11327934,41.91576767,22.62717056,Filtered
Q9D5T0,80.63460541,51.69493103,79.52553558,29.29115868,71.74552917,60.10829544,61.39607239,Filtered
Q9D5V6,10.93154049,18.37568855,9.907256126,9.107880592,7.890335083,6.756659985,7.186007023,Filtered
Q9D662,34.27639389,19.51264954,32.78485489,35.23664474,20.1445961,37.0818634,35.8169632,Filtered
Q9D687,162.4291687,24.91711235,189.8277588,87.43254089,177.0263519,41.20933533,147.6423187,Filtered
Q9D6J5,247.1461945,68.04225922,271.7790222,116.7490845,311.0241394,83.86771393,191.2902527,Filtered
Q9D6J6,731.2762451,212.4450531,810.2831421,401.6200562,753.1976929,355.1450806,594.414917,Filtered
Q9D6K8,21.77698708,2.959251404,28.83512306,7.907063484,27.50149155,11.44404793,18.76754189,Filtered
Q9D6M3,36.47333527,21.17430687,36.13347626,21.06239319,32.26384735,20.46157265,30.42671967,Filtered
Q9D6R2,515.0110474,227.3411407,520.918335,217.4559479,450.8992615,245.3390198,456.9128113,270.637085
Q9D6S7,38.56916809,2.021174908,42.38737488,7.857792854,34.09925461,23.53722572,44.79057693,Filtered
Q9D6Y7;Q9D6Y7-2,300.3027649,407.8947144,330.622406,120.9649124,308.1143188,258.6366577,308.5173645,Filtered
Q9D6Z1,20.35116768,29.33598518,17.19867516,39.98156738,14.95241261,41.37518692,16.86624908,Filtered
Q9D708,11.16324615,22.9551506,9.605427742,19.9940033,7.886401176,23.51859474,3.97046876,Filtered
Q9D7A8,33.66165543,21.18019867,30.33940315,15.37676907,26.47352982,20.84461021,27.73750687,Filtered
Q9D7B7,Filtered,5.363942623,Filtered,6.995261192,Filtered,1.659425974,2.933190346,Filtered
Q9D7E3,76.83730316,14.07971764,40.66007614,37.0682373,73.83633423,35.6703186,54.63829803,Filtered
Q9D7H3,3.037890911,4.610379696,2.604020834,3.909879923,2.693836212,3.299588442,3.678547382,Filtered
Q9D7J4,5.987502098,3.837911606,6.159147739,9.581702232,10.335289,2.783969879,7.508942604,Filtered
Q9D7J9,96.96084595,48.14544296,115.6047821,43.79295349,100.8952179,46.43665314,68.49459839,Filtered
Q9D7L8,29.74294281,8.003032684,31.30913353,28.57301712,26.27833748,18.57924652,20.76311874,Filtered
Q9D7N3,9.064829826,6.298416138,8.744592667,2.942513943,6.06221962,4.406312943,7.823590279,Filtered
Q9D7N9,34.59912109,18.90707588,36.34872818,33.05780792,30.38222122,37.61851501,22.50339127,Filtered
Q9D7P6,38.45161438,20.27166176,40.70075226,14.55391407,56.62498474,21.7439785,36.42298508,Filtered
Q9D7S7;Q9D7S7-2,19.47159386,17.83766365,10.51459408,50.78437042,11.00716972,26.68733978,13.76353264,Filtered
Q9D7X8,12.54318905,3.650083303,16.83481979,1.661654711,18.76647377,7.27951479,9.486812592,Filtered
Q9D819,87.98194122,160.7721252,83.79856873,137.4632568,84.46022797,119.8598938,103.2190781,Filtered
Q9D820;Q9D820-2,13.37353897,9.595960617,10.18753719,9.192796707,10.24259949,17.61655235,10.95081806,Filtered
Q9D826,803.9525146,375.9089661,776.9916992,154.7465515,712.6713867,333.934845,771.40979,885.4615479
Q9D832,4.981082916,15.28063202,7.349309921,11.26215267,8.573436737,15.08961964,3.802921534,Filtered
Q9D868;Q9D868-2,8.482311249,42.12868118,6.90732193,19.00471687,10.59286785,16.86585236,4.724165916,Filtered
Q9D880,40.68432236,24.26974869,56.93691635,17.8150177,48.33206558,28.63633156,41.20310211,Filtered
Q9D883,37.47258759,59.60236359,34.99066925,85.88438416,27.69267082,78.68995667,33.98065567,Filtered
Q9D892,131.3140564,101.1019897,131.3261261,136.4967957,122.2469406,159.1239929,125.0592651,Filtered
Q9D898,39.09032059,24.05709839,52.29178238,44.01935196,37.80828476,35.41542816,36.38927078,Filtered
Q9D8B3,12.78672791,18.04446983,10.13893127,40.42206573,10.02317333,27.83749771,11.86264801,Filtered
Q9D8E6,433.6989441,604.9810181,391.6286926,572.3795166,392.2922974,595.9091797,430.3095703,Filtered
Q9D8I3,30.89219284,15.33535767,22.27313232,2.881191492,27.71463966,7.965713978,27.64143944,Filtered
Q9D8M4,8.321040154,20.81770706,9.154750824,37.19434738,8.316026688,11.00691414,14.27325726,Filtered
Q9D8N0,154.510849,223.4559784,141.843689,266.4932861,142.4258881,186.4850464,142.7188721,433.7401733
Q9D8P4,25.75196266,29.83769798,28.37301826,15.32501316,30.24967575,28.95414352,20.34622765,Filtered
Q9D8S4,7.611094475,10.41644669,6.803617954,17.24989891,3.275430441,7.787413597,8.997869492,Filtered
Q9D8S9,24.51259613,12.9572916,17.76207733,6.604310036,21.14931488,18.08572197,17.10460091,Filtered
Q9D8T7;Q9D8T7-2,37.16355133,36.03196716,48.46787262,10.43484592,31.42887878,19.58349228,19.93767166,Filtered
Q9D8U8,37.37438965,68.25728607,29.28910828,56.88980103,35.96668243,47.47700882,33.66051865,Filtered
Q9D8W5,96.11852264,92.602005,76.21778107,145.8496094,67.12895203,115.6923752,74.82386017,Filtered
Q9D8X2,6.024304867,2.625452757,9.475970268,14.73498631,7.706652164,4.640842438,3.707920074,Filtered
Q9D8Y1,14.83057499,1.429909945,8.650034904,7.277879238,13.30855846,6.797968388,6.06227541,Filtered
Q9D8Z2,12.40408325,5.645736694,6.817082882,Filtered,8.702192307,2.149091244,8.130809784,Filtered
Q9D939,178.5588226,196.249649,174.6578522,39.48625946,192.581604,199.2093658,188.8467407,Filtered
Q9D964,360.0174866,231.5636597,447.7869873,97.8902359,503.9823608,180.667572,442.1534729,Filtered
Q9D967,10.50152111,11.17935276,11.6969738,7.315572739,9.543022156,12.19860744,10.92529488,Filtered
Q9D9V3;Q9D9V3-2,20.67230797,47.79520416,26.81739616,15.82067776,24.30494499,18.07506752,19.02479935,Filtered
Q9DAA6;Q9DAA6-2,5.486676693,23.24695015,10.11760235,15.49952793,5.251062393,5.017664909,8.880591393,Filtered
Q9DAK9,7.994452953,7.915433884,12.51510334,10.15470695,5.53540659,9.074272156,7.920233727,Filtered
Q9DAM7,1.31880784,3.125307798,3.190116405,13.80524254,3.038259745,3.52363205,Filtered,Filtered
Q9DAR7,29.08054352,61.19190598,24.99903679,45.83758545,22.36685371,69.81093597,21.53669357,Filtered
Q9DAU1,13.11376095,10.1031332,2.554069519,23.11056519,NaN,15.52554893,13.61166191,Filtered
Q9DAW6,4.055976391,8.150009155,2.179772615,7.736443043,3.369137049,5.852113247,3.278748751,Filtered
Q9DAW9,57.46853256,100.2998199,59.00889969,93.59244537,74.72158813,119.6933441,47.07793427,Filtered
Q9DB05,29.36633682,27.87845993,34.59487915,56.27843857,30.42053223,32.04389954,36.03113174,Filtered
Q9DB15,119.5373611,124.0502625,142.0345917,56.94026184,127.6822205,82.92936707,122.8390045,Filtered
Q9DB16;Q9DB16-2,8.918491364,5.758767605,5.349286556,6.432848454,7.778421402,5.741631508,4.982213974,Filtered
Q9DB20,1764.440674,980.7575684,1798.801025,1203.105225,1799.377441,946.1643677,1627.06189,2335.440918
Q9DB27,23.85137558,18.13321686,21.40930557,36.18156052,30.83779144,20.99695587,19.66270638,Filtered
Q9DB29,138.8349609,164.1488647,155.4058075,42.41353989,160.1847076,105.4485397,149.3283081,Filtered
Q9DB34,8.713131905,17.97711563,15.09434891,34.98336029,15.71149445,20.80555344,10.50845337,Filtered
Q9DB60,7.719804287,11.18535042,6.09983778,4.424685955,8.6395998,6.502429008,9.642457008,Filtered
Q9DB73,Filtered,6.93272686,8.343791962,10.76754665,12.14424896,14.83320999,9.989345551,Filtered
Q9DB77,535.6613159,250.1068268,602.7958984,970.1453857,590.4694214,270.5674744,528.7072754,1063.991089
Q9DB96,8.482031822,Filtered,Filtered,Filtered,1.238658667,2.509620905,Filtered,Filtered
Q9DBB9,13.08171082,9.544064522,11.6760273,160.6301727,14.78343773,13.57789993,14.63928318,Filtered
Q9DBC0,5.440120697,1.187300324,3.367911339,NaN,6.373954773,2.775067806,5.171657562,Filtered
Q9DBC7,17.72598839,41.93006134,25.84700584,35.66287613,15.69156551,37.03964996,15.41011524,Filtered
Q9DBD0,11.82695866,11.60199356,11.46434784,145.3335266,13.82660294,21.2830658,17.37098694,Filtered
Q9DBD5,Filtered,3.851367474,Filtered,2.518128872,NaN,1.837893844,3.234375715,Filtered
Q9DBE0,394.6816101,89.7768631,436.6677856,99.52056885,421.5074463,97.65274811,323.8062439,737.2243652
Q9DBF1-2,232.4202881,201.2668152,248.9481354,126.823288,231.5979309,150.8330994,231.8697662,Filtered
Q9DBG3;Q9DBG3-2,109.9322815,160.9664917,114.2771912,155.182251,120.598526,159.0531158,106.6543045,Filtered
Q9DBG5,24.90457916,63.96754456,26.78360367,73.8990097,24.45385551,74.39206696,25.04261971,Filtered
Q9DBG7,10.14769077,18.8980217,6.939916134,13.34225464,7.315799713,6.61030817,9.734099388,Filtered
Q9DBG9,8.020260811,44.00649261,5.522602081,28.32662201,11.2432251,41.76797104,8.008063316,Filtered
Q9DBH5,79.77946472,110.7341461,89.61234283,123.8356628,89.21380615,82.4172821,76.92644501,Filtered
Q9DBJ1,530.3569946,489.5750427,564.3299561,449.4541931,597.7811279,483.0802917,532.8796997,Filtered
Q9DBK0,48.54000473,21.80012321,63.4235611,18.46007347,55.50494385,29.76322746,50.54585648,Filtered
Q9DBL1,148.7458801,35.7416954,141.4293213,79.95433044,149.789032,51.00545883,132.1582031,Filtered
Q9DBL7,227.3221588,125.3109283,230.8492889,85.20992279,205.9674072,99.7000885,233.1787872,Filtered
Q9DBL9;Q9DBL9-2,5.432418823,7.257530689,3.784425259,11.64612389,3.724370241,24.89049721,4.607498646,Filtered
Q9DBM2,1746.604126,731.8685913,2132.371338,329.6376953,2139.761963,706.5130005,1593.017578,950.4546509
Q9DBN5,24.33111191,11.9137764,23.29831123,6.059269905,27.21636391,17.03845978,22.49972725,Filtered
Q9DBP5,255.4300842,218.3637848,273.127594,176.4024963,277.1799316,306.7571411,270.4710999,Filtered
Q9DBR1;Q9DBR1-2,3.542574406,14.14186573,2.776613951,8.703983307,3.866929531,8.804109573,6.877492905,Filtered
Q9DBR7;Q9DBR7-2,17.13604546,13.81391144,14.48677731,27.90012169,12.57107735,23.06990242,12.35579491,Filtered
Q9DBS1,18.80911255,39.34270096,21.05822372,46.99057007,9.674455643,29.2094574,5.884507179,Filtered
Q9DBS5,20.49983406,19.28648758,20.59619141,10.54154873,17.56524277,15.48647118,12.90798664,Filtered
Q9DBT9,82.10473633,42.59165955,88.80770111,31.62168503,98.4370575,37.85351181,89.9768219,Filtered
Q9DBX3,231.9188995,215.057724,203.2967682,356.2815552,225.8881378,215.8852539,218.3143616,Filtered
Q9DBZ5,27.71775818,39.16960144,23.99255753,41.48836899,25.50380516,39.44606781,19.16408539,Filtered
Q9DC16,48.24843979,92.34773254,40.6455307,90.30299377,50.56324005,66.63860321,52.71476364,Filtered
Q9DC23,Filtered,Filtered,Filtered,8.776481628,6.012406826,7.123110294,2.645514011,Filtered
Q9DC50,255.5504608,56.31025696,305.2371826,56.45957565,275.8199768,76.72954559,229.2953491,Filtered
Q9DC51,41.88037109,20.32542038,44.75572586,42.84282303,44.41430664,42.26222992,36.72957611,Filtered
Q9DC61,51.05031967,51.44983673,50.59352875,31.7433033,49.49429703,35.31383514,50.60834122,Filtered
Q9DC70,199.2606812,152.0568085,201.8757935,169.2954865,184.5584869,107.4811859,168.2949829,Filtered
Q9DC71,11.6288414,12.22559166,12.93510914,9.044623375,16.01392937,6.245673656,12.82468414,Filtered
Q9DCA5,16.26497269,5.600637913,3.469037533,26.31913948,2.435995102,28.11040306,7.532993317,Filtered
Q9DCB8,11.0900774,5.727086067,6.294721127,2.72186017,7.491055012,9.114337921,6.508471966,Filtered
Q9DCC4,35.31181717,32.35417938,45.67580414,33.46528625,40.26396561,29.2450695,31.10724449,Filtered
Q9DCC8,9.020835876,14.35742569,9.007431984,5.100518703,11.55638695,6.793854713,7.094538212,Filtered
Q9DCD0,186.5072327,373.6286316,188.2662659,415.1439819,169.1465454,361.5556335,222.4007263,Filtered
Q9DCH4,42.17583084,60.33499527,45.13944244,89.66030121,43.23698425,65.33853149,42.29457474,Filtered
Q9DCJ5,359.2770386,205.5846252,346.3528137,297.9538574,375.132019,192.6634674,319.0914001,Filtered
Q9DCJ9,87.87352753,136.026825,93.48151398,47.91833878,107.0263367,110.628006,87.82201385,Filtered
Q9DCL9,86.84825134,72.22868347,82.09313965,76.59523773,81.1473999,71.51171875,73.64492798,Filtered
Q9DCM0,219.1649475,234.8680267,236.3651733,74.2027359,211.6688843,174.7723236,223.8860626,Filtered
Q9DCM2,109.7443695,39.50984573,98.03660583,46.7456131,127.4244919,47.05885696,93.40287018,Filtered
Q9DCN1,36.20050812,12.94503117,40.50241852,4.739067554,32.24532318,11.64237404,32.26895905,Filtered
Q9DCN2;Q9DCN2-2,172.0959778,235.387558,221.103363,159.1851196,219.402359,183.725235,153.2333221,Filtered
Q9DCP4,47.50537872,30.3494072,53.76772308,20.8322506,55.83136749,53.11096954,47.020298,Filtered
Q9DCQ2,1116.773682,474.0444641,1208.888916,148.4727173,1145.521118,438.6620178,1098.361084,Filtered
Q9DCR2,11.83079433,24.17287445,9.726712227,16.10316467,9.548953056,19.85935974,10.97565651,Filtered
Q9DCS2,113.4310913,54.92991257,133.530304,33.22953415,115.4571228,67.71131897,113.2585983,Filtered
Q9DCS3,19.98300552,11.31442356,22.48407745,10.33590126,25.29027367,10.90606594,17.85925102,Filtered
Q9DCS9,187.9183197,123.4592743,211.2653503,139.7716064,203.5074921,90.9631424,189.7864227,Filtered
Q9DCT1,25.00357437,25.44421768,26.46306038,14.57155609,26.48044395,20.94895744,23.59426117,Filtered
Q9DCT2,436.1465759,104.9759674,427.6190186,375.0806885,391.8154907,207.4403687,414.3270264,Filtered
Q9DCT8,12.8036623,5.540770054,10.139781,10.047369,8.595892906,10.21899128,9.231752396,Filtered
Q9DCU6,17.8891468,9.765893936,23.72067451,27.68975449,20.90577698,19.66505623,23.53907013,Filtered
Q9DCU9,339.3308716,275.0676575,277.9310303,223.5133209,246.0164032,231.5574493,316.9877014,Filtered
Q9DCV4,36.14401627,12.50249195,28.8196106,15.93632221,28.32406235,17.45454216,22.18694115,Filtered
Q9DCV7,54.55400085,131.5763092,41.12316895,131.8197327,35.67735291,127.3264999,39.87638474,Filtered
Q9DCW2,21.29062843,11.28756905,16.19052124,14.32327747,22.46920586,16.03599167,21.41986847,Filtered
Q9DCW4,1269.034668,619.9001465,1312.870483,396.4086609,1259.707275,595.4050903,1152.109619,1693.796509
Q9DCX2,529.7820435,559.4698486,582.8138428,277.8414612,494.8488159,246.9481964,488.6686401,Filtered
Q9DCX8,34.65420532,16.62034225,35.98719406,9.090950012,30.18974686,20.27579498,22.16795158,Filtered
Q9DCY0,2172.859375,1178.554321,2126.480469,673.6677856,2456.256104,1042.344604,1848.984375,2693.437256
Q9DCZ1,35.21088028,42.9949646,34.53025818,12.73792839,28.57575607,55.03119659,27.04693031,Filtered
Q9DCZ4;Q9DCZ4-2;Q9DCZ4-3,88.35431671,29.2249527,93.94193268,35.70641327,76.29336548,36.87822342,67.8217926,Filtered
Q9DD20,90.81469727,141.6005859,107.9228592,52.02815628,114.7826233,87.01213837,89.77230072,Filtered
Q9EP69,53.02605057,39.62229538,64.43598175,58.87505341,57.02343369,50.14582062,62.96655655,Filtered
Q9EP71,5.899737835,11.40219116,13.02818203,14.27181053,6.398614883,14.77030087,7.065694332,Filtered
Q9EP89,80.46640015,30.31936646,85.93878174,68.94185638,78.96662903,37.88536835,76.21987915,Filtered
Q9EPB4,23.23140717,90.39622498,10.71571732,73.32693481,12.15531063,37.75420761,23.32144928,Filtered
Q9EPE9,5.870791912,6.124938011,10.5135746,8.772648811,6.415654659,12.27173138,8.48186779,Filtered
Q9EPJ9;V9GXM1,1.55140543,2.152810812,7.723704338,9.2538414,5.916331768,13.9652853,8.307035446,Filtered
Q9EPK2;Q9EPK2-2;Q9EPK2-3;Q9EPK2-4,9.920396805,8.047867775,7.96480608,17.659729,6.722658157,5.477562428,11.37324715,Filtered
Q9EPL8,13.0910387,22.6891613,11.35280323,23.49394608,9.989622116,22.16753006,13.35965919,Filtered
Q9EPL9,249.3376617,148.944809,292.6167603,130.6090393,277.827301,110.2113037,256.6872559,Filtered
Q9EPU0;Q9EPU0-2,32.07678986,40.89295959,32.62810898,54.97713852,33.45058823,50.17145157,30.32969666,Filtered
Q9EPU4,7.945543289,15.07882977,3.828482628,10.36218834,6.25330019,8.222572327,5.957932949,Filtered
Q9EQ06,233.6479797,115.5949402,284.1566772,261.9135742,175.2635193,94.93281555,259.270752,Filtered
Q9EQ20,1797.846191,974.3602295,1893.061035,511.8085632,1917.411621,870.1174316,1768.354004,1502.511353
Q9EQ21,NaN,20.28772736,NaN,6.7748456,NaN,4.152678013,0.899187565,Filtered
Q9EQ80,9.323635101,12.98050499,12.07405186,9.154314995,11.81007481,9.646150589,6.370693684,Filtered
Q9EQG9;Q9EQG9-2,2.087487221,2.270594835,1.904798031,3.252531528,1.529165387,1.563769102,1.366191149,Filtered
Q9EQH2,15.86895275,19.13245201,22.49326515,40.79722977,11.47219086,35.14633942,20.55724335,Filtered
Q9EQH3,126.020813,189.5252075,127.4640045,153.7348175,122.4428482,139.1563873,120.8267517,Filtered
Q9EQI5,56.29335785,2.208193302,35.02973557,47.70838165,24.40555763,8.637270927,48.98855591,Filtered
Q9EQI8,14.93530273,10.47140694,15.04378319,5.465777874,14.18434429,12.24897957,13.03163147,Filtered
Q9EQP2,65.53868103,104.0197449,59.65160751,44.46846771,68.50647736,68.41039276,60.24660492,Filtered
Q9EQQ9;Q9EQQ9-3,7.708363056,9.549120903,8.995127678,10.46034718,3.734894991,11.87951088,3.866411209,Filtered
Q9EQS3,31.41854668,48.14958572,22.80103874,25.73744583,28.81376266,34.7521019,23.64634895,Filtered
Q9ER00,9.719758987,15.58244801,10.15228271,16.01338387,7.235279083,17.7300415,9.240403175,Filtered
Q9ER72;Q9ER72-2,20.007061,13.6058197,24.28339958,23.82023239,10.32448483,18.1219883,17.20613289,Filtered
Q9ERB0,19.69425201,28.30465126,22.86660767,18.62929344,16.91856003,20.66139793,22.44046402,Filtered
Q9ERD7,NaN,12.98777008,3.856070042,1.900224566,3.815420628,3.503404617,Filtered,Filtered
Q9ERE7,9.668499947,10.11943531,9.979008675,18.04378891,10.3437233,9.660780907,8.943617821,Filtered
Q9ERF3,7.575823307,11.55347919,13.23687267,10.38061142,7.278829098,8.069900513,7.68961525,Filtered
Q9ERG0,65.02854919,88.09183502,66.08977509,77.64302826,57.23682785,108.7751389,76.8429184,Filtered
Q9ERI6,38.63185501,10.48149014,35.81903458,15.44965267,35.04069901,16.39217377,30.8127861,Filtered
Q9ERK4,5571.133301,7427.265625,4490.943848,7632.837402,4205.619141,6170.543457,4306.541504,29835.39453
Q9ERL9,Filtered,2.873228788,Filtered,Filtered,Filtered,7.094332695,Filtered,Filtered
Q9ERN0,34.99658966,5.091157436,23.84058571,20.53713989,23.89118385,21.53028679,25.64860725,Filtered
Q9ERS2,333.0626831,264.7001953,374.5205078,161.0878754,367.4318237,162.6018677,290.2111816,Filtered
Q9ERT9,16.23326302,2.649888277,14.56186485,Filtered,17.73723984,1.920686841,7.435776234,Filtered
Q9ERU9,29.10577965,31.50488091,26.54082489,36.94462585,28.39380264,48.31496048,24.44898605,Filtered
Q9ES00,Filtered,NaN,0.784847975,1.21649456,1.452831864,NaN,Filtered,Filtered
Q9ES97-3,61.0906868,70.88387299,56.22134399,52.90654373,55.46904373,43.21415329,44.84681702,Filtered
Q9ESG4,120.5310974,25.92028046,128.8193359,41.55404282,116.0350189,39.10161972,118.4994736,Filtered
Q9EST4;Q9EST4-3,211.5462646,64.39312744,91.16675568,266.4902954,119.653038,254.0150909,131.4269409,Filtered
Q9EST5;Q9EST5-2,52.11669922,158.9347687,46.02095032,184.3998566,34.30820847,142.7817078,41.31968689,Filtered
Q9ESU7,Filtered,5.674317837,Filtered,4.215287685,Filtered,Filtered,Filtered,Filtered
Q9ESW4,32.04187012,13.86243725,38.36741638,21.7661171,24.09039879,25.01051903,23.82191849,Filtered
Q9ESW8,13.74263573,7.420950413,19.71364212,14.36256981,12.40034771,8.885822296,14.76714325,Filtered
Q9ESX5,16.76515007,28.86883163,15.91105938,40.68381119,21.47410202,41.37412643,14.29339504,Filtered
Q9ESY9,17.37874603,12.36585522,10.95046711,56.0195961,10.72301483,33.4487381,19.2677269,Filtered
Q9ET01,51.75455475,11.33864403,37.08290482,158.905899,40.10937881,54.38524628,71.73119354,Filtered
Q9ET22,22.89903831,18.39488411,29.420187,26.10242081,26.08410454,53.91505814,17.18985748,Filtered
Q9ET30,46.89993668,60.15573883,60.40561295,76.70947266,49.88560867,52.16420746,56.7635231,Filtered
Q9ET54-3;Q9ET54-4;Q9ET54-6,10.6155529,32.70382309,10.62509155,55.54250336,12.13969231,34.72482681,7.215053082,Filtered
Q9JHF5,Filtered,3.405577421,2.340510845,15.66415501,2.375825882,4.546660423,2.379544497,3423.112305
Q9JHH6,4.312109947,7.956049919,3.549087763,311.8786621,2.837421417,12.22691441,7.823946953,Filtered
Q9JHI5,648.8822021,265.4976196,626.197876,180.4132996,691.9667969,287.2311096,684.9901733,173.0400696
Q9JHI7,NaN,7.23944521,5.159368992,6.846599102,NaN,2.65213728,1.174732924,Filtered
Q9JHJ0,85.44984436,100.1634445,76.98795319,106.3871613,83.89374542,125.325325,79.45700073,Filtered
Q9JHK4,11.01386642,6.445269108,11.50139427,5.147014618,8.332446098,13.75796795,10.96238136,Filtered
Q9JHS3,17.59161949,14.56622887,12.77272797,18.01463509,11.96671581,16.97217369,16.84165001,Filtered
Q9JHU4,135.8890228,219.8287201,137.1881256,203.0176239,139.3316345,203.7992096,135.3762512,Filtered
Q9JHU9,18.99457359,48.3443985,11.0840435,35.48027039,10.63455868,35.09289551,12.47113323,Filtered
Q9JHW2,147.9170074,87.16822052,166.2529297,55.86329651,153.5478363,100.2685699,152.4042511,Filtered
Q9JHW4,19.11450958,19.95538712,12.69234753,16.29587364,13.04566669,9.590348244,8.590537071,Filtered
Q9JI39,1.544571638,5.120054722,4.844269276,Filtered,5.629871368,5.054464817,2.735023022,Filtered
Q9JI75,26.29701996,14.48750687,27.25804329,24.68669319,29.66369057,30.00998878,20.57810402,Filtered
